,genero,edad,pais,nivel de estudios,puesto de trabajo,sector,tamaño de la compañia,continente,rama,lon,lat
4141,Man,30-34,Nigeria,Master’s degree,Data Analyst,Computers/Technology,0-49 employees,África,data,7.491302,9.072264
4142,Man,35-39,Nigeria,Bachelor’s degree,Data Analyst,Government/Public Service,"1000-9,999 employees",África,data,7.491302,9.072264
4143,Man,22-24,Nigeria,Bachelor’s degree,Data Scientist,Energy/Mining,0-49 employees,África,data,7.491302,9.072264
4144,Man,35-39,Nigeria,Bachelor’s degree,Software Engineer,Academics/Education,250-999 employees,África,developer,7.491302,9.072264
4145,Woman,18-21,Nigeria,Master’s degree,Data Scientist,Marketing/CRM,0-49 employees,África,data,7.491302,9.072264
4146,Man,18-21,Nigeria,Master’s degree,Data Analyst,Marketing/CRM,0-49 employees,África,data,7.491302,9.072264
4147,Man,30-34,Nigeria,Bachelor’s degree,Product Manager,Online Business/Internet-based Sales,0-49 employees,África,other,7.491302,9.072264
4148,Woman,30-34,Nigeria,Master’s degree,Data Scientist,Computers/Technology,0-49 employees,África,data,7.491302,9.072264
4149,Man,30-34,Nigeria,Master’s degree,Statistician,Academics/Education,250-999 employees,África,other,7.491302,9.072264
4150,Man,18-21,Nigeria,Bachelor’s degree,Data Scientist,Non-profit/Service,50-249 employees,África,data,7.491302,9.072264
4151,Woman,25-29,Nigeria,Bachelor’s degree,Data Analyst,Medical/Pharmaceutical,0-49 employees,África,data,7.491302,9.072264
4152,Man,40-44,Nigeria,Master’s degree,Data Analyst,Manufacturing/Fabrication,50-249 employees,África,data,7.491302,9.072264
4153,Man,30-34,Nigeria,Bachelor’s degree,Business Analyst,Accounting/Finance,0-49 employees,África,data,7.491302,9.072264
4154,Man,25-29,Nigeria,Bachelor’s degree,Software Engineer,Academics/Education,0-49 employees,África,developer,7.491302,9.072264
4155,Woman,25-29,Nigeria,Bachelor’s degree,Software Engineer,Online Service/Internet-based Services,0-49 employees,África,developer,7.491302,9.072264
4156,Man,22-24,Nigeria,Bachelor’s degree,Data Scientist,Other,0-49 employees,África,data,7.491302,9.072264
4157,Man,35-39,Nigeria,Doctoral degree,Data Scientist,Shipping/Transportation,50-249 employees,África,data,7.491302,9.072264
4158,Man,30-34,Nigeria,Bachelor’s degree,Software Engineer,Computers/Technology,0-49 employees,África,developer,7.491302,9.072264
4159,Man,25-29,Nigeria,Bachelor’s degree,Software Engineer,Computers/Technology,50-249 employees,África,developer,7.491302,9.072264
4160,Man,45-49,Nigeria,Master’s degree,Software Engineer,Accounting/Finance,"1000-9,999 employees",África,developer,7.491302,9.072264
4161,Man,25-29,Nigeria,Master’s degree,Research Scientist,Computers/Technology,0-49 employees,África,data,7.491302,9.072264
4162,Man,30-34,Nigeria,Bachelor’s degree,Software Engineer,Academics/Education,0-49 employees,África,developer,7.491302,9.072264
4163,Woman,30-34,Nigeria,Master’s degree,Data Analyst,Online Business/Internet-based Sales,0-49 employees,África,data,7.491302,9.072264
4164,Man,25-29,Nigeria,Master’s degree,Data Analyst,Manufacturing/Fabrication,50-249 employees,África,data,7.491302,9.072264
4165,Man,25-29,Nigeria,Bachelor’s degree,Data Scientist,Academics/Education,0-49 employees,África,data,7.491302,9.072264
4166,Man,25-29,Nigeria,Master’s degree,Research Scientist,Academics/Education,"1000-9,999 employees",África,data,7.491302,9.072264
4167,Man,25-29,Nigeria,Bachelor’s degree,Data Scientist,Medical/Pharmaceutical,50-249 employees,África,data,7.491302,9.072264
4168,Man,25-29,Nigeria,Bachelor’s degree,Data Analyst,Academics/Education,0-49 employees,África,data,7.491302,9.072264
4169,Man,40-44,Nigeria,Master’s degree,Machine Learning Engineer,Broadcasting/Communications,50-249 employees,África,data,7.491302,9.072264
4170,Man,30-34,Nigeria,Master’s degree,Statistician,Computers/Technology,0-49 employees,África,other,7.491302,9.072264
4171,Woman,35-39,Nigeria,Master’s degree,Research Scientist,Academics/Education,0-49 employees,África,data,7.491302,9.072264
4172,Man,25-29,Nigeria,Master’s degree,Business Analyst,Marketing/CRM,0-49 employees,África,data,7.491302,9.072264
4173,Man,35-39,Nigeria,Doctoral degree,Research Scientist,Academics/Education,0-49 employees,África,data,7.491302,9.072264
4174,Man,35-39,Nigeria,Master’s degree,Data Analyst,Non-profit/Service,0-49 employees,África,data,7.491302,9.072264
4175,Man,22-24,Nigeria,Master’s degree,Machine Learning Engineer,,,África,data,7.491302,9.072264
4176,Man,30-34,Nigeria,Bachelor’s degree,Data Analyst,Energy/Mining,250-999 employees,África,data,7.491302,9.072264
4177,Man,35-39,Nigeria,Master’s degree,Data Scientist,Academics/Education,"1000-9,999 employees",África,data,7.491302,9.072264
4178,Man,25-29,Nigeria,Master’s degree,Data Analyst,Energy/Mining,50-249 employees,África,data,7.491302,9.072264
4179,Man,30-34,Nigeria,Bachelor’s degree,Business Analyst,Accounting/Finance,250-999 employees,África,data,7.491302,9.072264
4180,Man,35-39,Nigeria,Master’s degree,Data Analyst,Energy/Mining,0-49 employees,África,data,7.491302,9.072264
4181,Woman,30-34,Nigeria,Master’s degree,Data Analyst,Online Service/Internet-based Services,0-49 employees,África,data,7.491302,9.072264
4182,Man,18-21,Nigeria,Bachelor’s degree,Data Analyst,Computers/Technology,0-49 employees,África,data,7.491302,9.072264
4183,Man,30-34,Nigeria,Master’s degree,Software Engineer,,,África,developer,7.491302,9.072264
4184,Woman,30-34,Nigeria,Bachelor’s degree,Statistician,Computers/Technology,0-49 employees,África,other,7.491302,9.072264
4185,Man,22-24,Nigeria,Bachelor’s degree,Data Analyst,Computers/Technology,250-999 employees,África,data,7.491302,9.072264
4186,Man,25-29,Nigeria,Master’s degree,Software Engineer,Computers/Technology,50-249 employees,África,developer,7.491302,9.072264
4187,Man,45-49,Nigeria,Bachelor’s degree,Data Analyst,Accounting/Finance,"10,000 or more employees",África,data,7.491302,9.072264
4188,Man,30-34,Nigeria,I prefer not to answer,Data Scientist,Accounting/Finance,50-249 employees,África,data,7.491302,9.072264
4189,Man,35-39,Nigeria,Bachelor’s degree,Data Engineer,Medical/Pharmaceutical,0-49 employees,África,data,7.491302,9.072264
4190,Man,35-39,Nigeria,Bachelor’s degree,Data Analyst,Energy/Mining,0-49 employees,África,data,7.491302,9.072264
4191,Man,30-34,Nigeria,Bachelor’s degree,Data Scientist,Academics/Education,250-999 employees,África,data,7.491302,9.072264
4192,Man,30-34,Nigeria,Master’s degree,Data Analyst,Broadcasting/Communications,"1000-9,999 employees",África,data,7.491302,9.072264
4193,Man,25-29,Nigeria,Bachelor’s degree,Data Analyst,Academics/Education,250-999 employees,África,data,7.491302,9.072264
4194,Man,25-29,Nigeria,Bachelor’s degree,Data Scientist,Accounting/Finance,0-49 employees,África,data,7.491302,9.072264
4195,Man,18-21,Nigeria,Bachelor’s degree,Data Scientist,Other,0-49 employees,África,data,7.491302,9.072264
4196,Man,25-29,Nigeria,Bachelor’s degree,Data Analyst,Marketing/CRM,50-249 employees,África,data,7.491302,9.072264
4197,Man,25-29,Nigeria,Doctoral degree,Machine Learning Engineer,Academics/Education,"1000-9,999 employees",África,data,7.491302,9.072264
4198,Man,40-44,Nigeria,Master’s degree,Research Scientist,Academics/Education,250-999 employees,África,data,7.491302,9.072264
4199,Man,40-44,Nigeria,Bachelor’s degree,Business Analyst,Other,0-49 employees,África,data,7.491302,9.072264
4200,Man,40-44,Nigeria,Doctoral degree,Research Scientist,Academics/Education,"1000-9,999 employees",África,data,7.491302,9.072264
4201,Man,22-24,Nigeria,Bachelor’s degree,Data Analyst,Non-profit/Service,0-49 employees,África,data,7.491302,9.072264
4202,Man,30-34,Nigeria,Master’s degree,Data Scientist,Computers/Technology,250-999 employees,África,data,7.491302,9.072264
4203,Woman,25-29,Nigeria,Master’s degree,Data Analyst,Computers/Technology,0-49 employees,África,data,7.491302,9.072264
4204,Man,35-39,Nigeria,Doctoral degree,Program/Project Manager,Academics/Education,0-49 employees,África,other,7.491302,9.072264
4205,Man,45-49,Nigeria,Doctoral degree,Research Scientist,Academics/Education,"1000-9,999 employees",África,data,7.491302,9.072264
4206,Woman,25-29,Nigeria,Master’s degree,Data Analyst,Marketing/CRM,0-49 employees,África,data,7.491302,9.072264
4207,Man,25-29,Nigeria,Master’s degree,Research Scientist,Academics/Education,"1000-9,999 employees",África,data,7.491302,9.072264
4208,Man,30-34,Nigeria,Master’s degree,Data Analyst,Medical/Pharmaceutical,"1000-9,999 employees",África,data,7.491302,9.072264
4209,Man,25-29,Nigeria,Master’s degree,Data Analyst,Academics/Education,0-49 employees,África,data,7.491302,9.072264
4210,Man,25-29,Nigeria,Master’s degree,Machine Learning Engineer,Academics/Education,0-49 employees,África,data,7.491302,9.072264
4211,Man,35-39,Nigeria,Bachelor’s degree,Data Engineer,Academics/Education,0-49 employees,África,data,7.491302,9.072264
4212,Man,35-39,Nigeria,Master’s degree,Business Analyst,Accounting/Finance,"1000-9,999 employees",África,data,7.491302,9.072264
4213,Man,25-29,Nigeria,Some college/university study without earning a bachelor’s degree,Data Analyst,Computers/Technology,"10,000 or more employees",África,data,7.491302,9.072264
4214,Man,30-34,Nigeria,Bachelor’s degree,Program/Project Manager,Non-profit/Service,50-249 employees,África,other,7.491302,9.072264
4215,Man,35-39,Nigeria,Bachelor’s degree,Machine Learning Engineer,Computers/Technology,0-49 employees,África,data,7.491302,9.072264
4216,Man,18-21,Nigeria,Master’s degree,Machine Learning Engineer,Computers/Technology,0-49 employees,África,data,7.491302,9.072264
4217,Man,40-44,Nigeria,Bachelor’s degree,Software Engineer,Marketing/CRM,0-49 employees,África,developer,7.491302,9.072264
4218,Man,35-39,Nigeria,Bachelor’s degree,Software Engineer,Online Service/Internet-based Services,0-49 employees,África,developer,7.491302,9.072264
4219,Man,25-29,Nigeria,Bachelor’s degree,Data Scientist,Non-profit/Service,0-49 employees,África,data,7.491302,9.072264
4220,Man,30-34,Nigeria,Master’s degree,Data Analyst,Accounting/Finance,0-49 employees,África,data,7.491302,9.072264
4221,Man,30-34,Nigeria,Bachelor’s degree,Statistician,Online Service/Internet-based Services,0-49 employees,África,other,7.491302,9.072264
4222,Man,25-29,Nigeria,Bachelor’s degree,Data Scientist,Accounting/Finance,0-49 employees,África,data,7.491302,9.072264
4223,Man,25-29,Nigeria,Bachelor’s degree,Machine Learning Engineer,Other,0-49 employees,África,data,7.491302,9.072264
4224,Woman,22-24,Nigeria,Bachelor’s degree,Data Analyst,Accounting/Finance,250-999 employees,África,data,7.491302,9.072264
4225,Man,30-34,Nigeria,Master’s degree,Statistician,Non-profit/Service,"1000-9,999 employees",África,other,7.491302,9.072264
4226,Man,45-49,Nigeria,Bachelor’s degree,Program/Project Manager,Academics/Education,"1000-9,999 employees",África,other,7.491302,9.072264
4227,Man,35-39,Nigeria,Bachelor’s degree,Data Analyst,Accounting/Finance,0-49 employees,África,data,7.491302,9.072264
4228,Woman,30-34,Nigeria,Master’s degree,Data Analyst,Insurance/Risk Assessment,0-49 employees,África,data,7.491302,9.072264
4229,Man,30-34,Nigeria,Bachelor’s degree,Statistician,Other,0-49 employees,África,other,7.491302,9.072264
4230,Man,25-29,Nigeria,Bachelor’s degree,Software Engineer,Computers/Technology,50-249 employees,África,developer,7.491302,9.072264
4231,Man,25-29,Nigeria,Master’s degree,Statistician,Computers/Technology,0-49 employees,África,other,7.491302,9.072264
4232,Man,30-34,Nigeria,Master’s degree,Data Analyst,Computers/Technology,0-49 employees,África,data,7.491302,9.072264
4233,Man,35-39,Nigeria,Doctoral degree,Research Scientist,Academics/Education,"1000-9,999 employees",África,data,7.491302,9.072264
4234,Man,25-29,Nigeria,Master’s degree,Machine Learning Engineer,Medical/Pharmaceutical,0-49 employees,África,data,7.491302,9.072264
4235,Man,30-34,Nigeria,Bachelor’s degree,Data Analyst,Computers/Technology,"1000-9,999 employees",África,data,7.491302,9.072264
4236,Man,25-29,Nigeria,Bachelor’s degree,Data Analyst,Government/Public Service,"10,000 or more employees",África,data,7.491302,9.072264
4237,Man,40-44,Nigeria,Bachelor’s degree,Program/Project Manager,Computers/Technology,0-49 employees,África,other,7.491302,9.072264
4238,Man,35-39,Nigeria,Bachelor’s degree,Data Analyst,Accounting/Finance,"1000-9,999 employees",África,data,7.491302,9.072264
4239,Man,30-34,Nigeria,Master’s degree,Data Scientist,Non-profit/Service,0-49 employees,África,data,7.491302,9.072264
4240,Man,25-29,Nigeria,Bachelor’s degree,Data Scientist,Other,0-49 employees,África,data,7.491302,9.072264
4241,Man,25-29,Nigeria,Master’s degree,Data Analyst,Online Service/Internet-based Services,0-49 employees,África,data,7.491302,9.072264
4242,Man,30-34,Nigeria,Bachelor’s degree,Data Scientist,Retail/Sales,0-49 employees,África,data,7.491302,9.072264
4243,Man,35-39,Nigeria,Bachelor’s degree,Data Analyst,Government/Public Service,0-49 employees,África,data,7.491302,9.072264
4244,Man,25-29,Nigeria,Master’s degree,Program/Project Manager,Accounting/Finance,"1000-9,999 employees",África,other,7.491302,9.072264
4245,Man,25-29,Nigeria,Bachelor’s degree,Data Scientist,Computers/Technology,0-49 employees,África,data,7.491302,9.072264
4246,Man,30-34,Nigeria,Doctoral degree,Research Scientist,Academics/Education,"1000-9,999 employees",África,data,7.491302,9.072264
4247,Man,35-39,Nigeria,Master’s degree,Research Scientist,Academics/Education,"1000-9,999 employees",África,data,7.491302,9.072264
4248,Man,25-29,Nigeria,Master’s degree,Data Analyst,Accounting/Finance,50-249 employees,África,data,7.491302,9.072264
4249,Man,25-29,Nigeria,Bachelor’s degree,Data Analyst,Academics/Education,0-49 employees,África,data,7.491302,9.072264
4250,Man,35-39,Nigeria,Bachelor’s degree,Data Analyst,Non-profit/Service,0-49 employees,África,data,7.491302,9.072264
4251,Man,22-24,Nigeria,Bachelor’s degree,Statistician,Other,0-49 employees,África,other,7.491302,9.072264
4252,Man,25-29,Nigeria,Master’s degree,Data Scientist,Medical/Pharmaceutical,50-249 employees,África,data,7.491302,9.072264
4253,Man,35-39,Nigeria,Bachelor’s degree,Business Analyst,Medical/Pharmaceutical,50-249 employees,África,data,7.491302,9.072264
4254,Man,30-34,Nigeria,Bachelor’s degree,Data Scientist,Academics/Education,"1000-9,999 employees",África,data,7.491302,9.072264
4255,Man,18-21,Nigeria,Bachelor’s degree,Software Engineer,Retail/Sales,0-49 employees,África,developer,7.491302,9.072264
4256,Woman,25-29,Nigeria,Bachelor’s degree,Software Engineer,Medical/Pharmaceutical,0-49 employees,África,developer,7.491302,9.072264
4257,Man,25-29,Nigeria,Bachelor’s degree,Research Scientist,Academics/Education,0-49 employees,África,data,7.491302,9.072264
4258,Woman,30-34,Nigeria,Master’s degree,Data Scientist,Computers/Technology,0-49 employees,África,data,7.491302,9.072264
4259,Man,25-29,Nigeria,Bachelor’s degree,Data Analyst,,,África,data,7.491302,9.072264
4260,Man,40-44,Nigeria,Master’s degree,Product Manager,Retail/Sales,0-49 employees,África,other,7.491302,9.072264
4261,Man,25-29,Nigeria,Bachelor’s degree,Data Scientist,Accounting/Finance,"1000-9,999 employees",África,data,7.491302,9.072264
4262,Man,22-24,Nigeria,Master’s degree,Data Analyst,Academics/Education,0-49 employees,África,data,7.491302,9.072264
4263,Man,25-29,Nigeria,Some college/university study without earning a bachelor’s degree,Statistician,Non-profit/Service,0-49 employees,África,other,7.491302,9.072264
4264,Man,22-24,Nigeria,Bachelor’s degree,Data Scientist,Computers/Technology,50-249 employees,África,data,7.491302,9.072264
